Time         Position     u_Position   density      velocity     Temperature  Pressure     species1     species2     species3     species4    
10.000000    0.355000     0.350000     1.000000     0.001500     200.000000   0.600003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.365000     0.360000     1.000000     0.001500     200.000000   0.590628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.375000     0.370000     1.000000     0.001500     200.000000   0.581253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.385000     0.380000     1.000000     0.001500     200.000000   0.571878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.395000     0.390000     1.000000     0.001500     200.000000   0.562503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.405000     0.400000     1.000000     0.001500     200.000000   0.553128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.415000     0.410000     1.000000     0.001500     200.000000   0.543753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.425000     0.420000     1.000000     0.001500     200.000000   0.534378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.435000     0.430000     1.000000     0.001500     200.000000   0.525003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.445000     0.440000     1.000000     0.001500     200.000000   0.515628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.455000     0.450000     1.000000     0.001500     200.000000   0.506253     0.359620     0.252933     0.157858     0.229588    
10.000000    0.465000     0.460000     1.000000     0.001500     200.000000   0.496878     0.359620     0.252933     0.157858     0.229588    
10.000000    0.475000     0.470000     1.000000     0.001500     200.000000   0.487503     0.359620     0.252933     0.157858     0.229588    
10.000000    0.485000     0.480000     1.000000     0.001500     200.000000   0.478128     0.359620     0.252933     0.157858     0.229588    
10.000000    0.495000     0.490000     1.000000     0.001500     200.000000   0.468753     0.359620     0.252933     0.157858     0.229588    
10.000000    0.505000     0.500000     1.000000     0.001500     200.000000   0.459378     0.359620     0.252933     0.157858     0.229588    
10.000000    0.515000     0.510000     1.000000     0.001500     200.000000   0.450003     0.359620     0.252933     0.157858     0.229588    
10.000000    0.525000     0.520000     1.000000     0.001500     200.000000   0.440628     0.359620     0.252933     0.157858     0.229588    
10.000000    0.535000     0.530000     1.000000     0.001500     200.000000   0.431253     0.359620     0.252933     0.157858     0.229588    
